maxordQty,handlingDays,name,Brand,Origin,Supplier,Cat,storeStock,retailPrice,LowerSugar,TransFat,LactoseFree
51.0,0.0,Naturel Organic Pasta - Penne,Naturel,Italy,LAM SOON SINGAPORE PTE LTD,Pasta,0.0,3.5,No,No,No
51.0,0.0,House Foods Vermont Curry - Mild (Apple & Honey),Housebrand,Japan,JFC (S) PTE LTD,Cooking Paste & Sauces,5.0,4.2,No,No,No
51.0,0.0,Naturel Organic Pasta - Fusilli,Naturel,Italy,LAM SOON SINGAPORE PTE LTD,Pasta,2.0,3.5,No,No,No
51.0,0.0,Sunbeam Premium Canola Oil,Sunbeam,Malaysia,no info,Oil,15.0,8.2,Yes,No,No
51.0,0.0,Naturel Organic Pasta - Spaghetti,Naturel,Italy,LAM SOON SINGAPORE PTE LTD,Pasta,0.0,3.5,No,Yes,No
51.0,0.0,Baba's Packet Powder - Turmeric,Baba'S,Malaysia,RONG TAI INVESTMENT PTE LTD,Seasonings,33.0,1.35,No,No,No
51.0,0.0,Origins Healthfood Organic Raw Sugar,Origins,Australia,ORIGINS HEALTHCARE PTE LTD,Sugar & Sweeteners,31.0,5.3,No,Yes,Yes
51.0,0.0,Nonya Empire Fried Bean Curd Stick,Nonya,Malaysia,no info,Dried Food,11.0,1.85,No,No,No
0.0,3.0,Superfarm White Quinoa,Superfarm,Singapore,no info,Rice,1.0,29.0,No,Yes,Yes
51.0,0.0,Woh Hup Chilli Sauce - Thai Sweet,Woh Hup,Malaysia,JOO KOON DC,Condiments,22.0,2.5,No,No,No
51.0,0.0,Megah Mee Noodles - Shabu Shabu,Megah,Malaysia,no info,Noodles,0.0,1.7,No,No,No
51.0,0.0,Pasar Dried Pearl Sago,Pasar,Thailand,UNITED FOODSTUFF COMPANY PTE,"Rice, Noodles & Cooking Ingredients",6.0,1.35,No,No,No
51.0,0.0,Pasar Dried Prawn,Pasar,Indonesia,CONFECTIONARY & WINE WH,"Rice, Noodles & Cooking Ingredients",6.0,3.3,No,No,No
51.0,0.0,MasterFoods Herbs - Italian Herbs,Masterfoods,Australia,LAM SOON SINGAPORE PTE LTD,Seasonings,12.0,4.0,No,No,No
51.0,0.0,Origins Healthfood Organic Hulled Millet,Origins,China,ORIGINS HEALTHCARE PTE LTD,Dried Food,21.0,6.4,Yes,No,No
51.0,0.0,Pasar Dried Bua Kalak (Candle Nut),Pasar,Indonesia,CONFECTIONARY & WINE WH,"Rice, Noodles & Cooking Ingredients",9.0,1.2,No,No,No
99999.0,3.0,LG Thick Vermicelli,Lg,Singapore,no info,Noodles,15.0,1.5,No,Yes,Yes
51.0,0.0,Barilla Pasta - Chifferi,Barilla,Italy,no info,Pasta,1.0,2.85,No,Yes,Yes
0.0,3.0,AAA RICE VINEGAR,AAA,China,no info,Condiments,36.0,0.85,No,Yes,Yes
0.0,2.0,Datu Puti Vinegar 1ltr,Datu Puti,Philippines,no info,Condiments,19.0,2.7,No,Yes,Yes
51.0,0.0,MasterFoods Herbs - Basil Leaves,Masterfoods,Australia,LAM SOON SINGAPORE PTE LTD,Seasonings,15.0,3.26,No,No,No
51.0,0.0,Origins Healthfood Pine Nut,Origins,China,ORIGINS HEALTHCARE PTE LTD,Dried Food,15.0,9.4,No,No,No
51.0,0.0,Pagoda Amoy Flour Vermicelli - Mee Sua,Pagoda,Malaysia,SIEM TRADING PTE LTD,Noodles,32.0,1.2,No,No,No
51.0,0.0,Vegetalk Mushroom Seasoning,Vegetalk,Singapore,VEGETALK FOOD SUPPLIES PTE LTD,Seasonings,15.0,14.5,No,No,No
51.0,0.0,Wai Wai Oriental Style Instant Vermicelli,Wai Wai,Thailand,BAN HOCK FOOD PTE LTD,Noodles,12.0,1.95,No,No,No
51.0,0.0,Naturel Organic 100% Brown Rice Pasta - Fusilli,Naturel,Italy,LAM SOON SINGAPORE PTE LTD,Pasta,11.0,3.95,Yes,Yes,Yes
51.0,0.0,MasterFoods Spices - Garlic Powder,Masterfoods,Australia,LAM SOON SINGAPORE PTE LTD,Seasonings,14.0,4.8,No,No,No
51.0,0.0,S&B Golden Curry Sauce Mix - Mild,S & B,Japan,JFC (S) PTE LTD,Cooking Paste & Sauces,16.0,4.0,No,No,No
51.0,0.0,Origins Healthfood Organic Pumpkin Seed,Origins,China,ORIGINS HEALTHCARE PTE LTD,Dried Food,17.0,8.55,Yes,No,No
30.0,0.0,Kang Kang Pasteurised Fresh Bee Tai Mak,Kang Kang,Singapore,TAN SENG KEE FOODS PTE LTD,Noodles,33.0,1.15,No,No,No
51.0,0.0,Sun Kee Dried Bean Curd Sheet,Sun Kee,China,SUN KEE PTE LTD,Dried Food,3.0,2.2,No,No,No
51.0,0.0,San Remo Organic Brown Rice Pasta - Penne,San Remo,Italy,JOO KOON DC,Pasta,11.0,3.95,No,No,No
51.0,0.0,Heinz Yellow Mustard,Heinz,USA,JOO KOON DC,Condiments,9.0,4.95,No,No,No
51.0,0.0,Pasar China Bean Stick,Pasar,China,SUN KEE PTE LTD,"Rice, Noodles & Cooking Ingredients",18.0,2.05,No,No,No
51.0,0.0,Songhe Noble Rice Berry,Songhe,Thailand,TONG SENG PRODUCE PTE LTD,Rice,3.0,5.95,No,Yes,No
99999.0,3.0,Sumeru Grated Coconut,Sumeru,India,no info,Baking Needs,16.0,4.5,No,Yes,No
0.0,2.0,Pillsbury Chakki Atta,Pillsbury,India,SRI AMBIKAS PTE LTD,Baking Needs,9.0,8.5,No,No,No
51.0,0.0,Sun Kee Dried Black Fungus,Sun Kee,China,SUN KEE PTE LTD,Dried Food,15.0,3.6,No,No,No
51.0,0.0,AAA Brown Rice Vermicelli,Aaa,Thailand,SINHUA HOCK KEE TRADING (S) PT,Noodles,13.0,2.65,Yes,No,No
0.0,3.0,CHEF GENIUS CLAYPOT YEE MEE,Chef Genius,Malaysia,no info,Noodles,0.0,3.9,No,Yes,Yes
30.0,0.0,Kang Kang Pasteurised Fresh Hokkien Noodles,Kang Kang,Singapore,TAN SENG KEE FOODS PTE LTD,Noodles,13.0,1.15,No,No,No
51.0,0.0,MasterFoods Spices - Chili Flakes,Masterfoods,Australia,LAM SOON SINGAPORE PTE LTD,Seasonings,0.0,4.6,No,No,No
0.0,2.0,Silver Swan Soy Sauce 1ltr,Silver Swan,Philippines,no info,Seasonings,9.0,3.2,No,Yes,Yes
99999.0,2.0,Ooty Cinnamon Sticks,Ooty,India,no info,Seasonings,19.0,2.6,No,No,No
51.0,0.0,Tower Handmade Noodle - Wide,Tower,China,AMPOR (S) PTE LTD,Noodles,0.0,2.95,No,No,No
51.0,0.0,Kinmemai Better White Rice (Rinse Free) -1KG,Kinmemai,Japan,TONG SENG PRODUCE PTE LTD,Rice,1.0,9.9,Yes,No,No
51.0,0.0,Tower Handmade Noodle - Long Xu,Tower,China,AMPOR (S) PTE LTD,Noodles,6.0,2.95,No,No,No
51.0,0.0,Kinmemai Jap Brown Rice  (Rinse Free) - 1KG,Kinmemai,Japan,TONG SENG PRODUCE PTE LTD,Rice,2.0,10.5,Yes,No,No
51.0,0.0,MasterFoods Herbs - Oregano Leaves,Masterfoods,Australia,LAM SOON SINGAPORE PTE LTD,Seasonings,3.0,3.36,No,No,No
51.0,0.0,Koi Fish Brand Red Date (Hongzao),Koi Fish,China,YCT MANUFACTURING PTE LTD,Dried Food,9.0,1.15,No,No,No
99999.0,3.0,Sumeru Grated Coconut,Sumeru,India,no info,Baking Needs,0.0,1.9,No,Yes,No
0.0,2.0,Maison Orphee Organic Dijon Mustard - by Foodsterr,Maison Orphee,Canada,FOODSTERR PTE LTD,Condiments,0.0,7.9,No,No,No
0.0,2.0,Pillsbury Gold Atta Deliciously Soft Rotis,Pillsbury,India,SRI AMBIKAS PTE LTD,Baking Needs,0.0,9.8,No,No,No
51.0,0.0,Mahsuri Savoury Soy Sauce,Mahsuri,Malaysia,JOO KOON DC,Condiments,9.0,2.45,No,No,No
51.0,0.0,Sun Kee Dried White Flower Mushroom,Sun Kee,China,SUN KEE PTE LTD,Dried Food,6.0,11.8,No,No,No
0.0,2.0,RRO Premium Mustard Oil,Rro,India,SRI AMBIKAS PTE LTD,Oil,0.0,6.1,No,No,No
51.0,0.0,MasterFoods Herbs - Parsley Leaves,Masterfoods,Australia,LAM SOON SINGAPORE PTE LTD,Seasonings,13.0,3.01,No,No,No
51.0,0.0,MasterFoods Herbs - Mixed Herbs,Masterfoods,Australia,LAM SOON SINGAPORE PTE LTD,Seasonings,5.0,3.9,No,No,No
51.0,0.0,Tortally Jelly Crystals -  Lime (Green),Tortally,Australia,no info,Baking Needs,2.0,0.8,No,No,No
51.0,0.0,MasterFoods Herbs - Rosemary Leaves,Masterfoods,Australia,LAM SOON SINGAPORE PTE LTD,Seasonings,5.0,4.0,No,No,No
51.0,0.0,Barilla Pasta - Collezione Lasagne,Barilla,Italy,no info,Pasta,0.0,3.65,No,Yes,Yes
51.0,0.0,Origins Healthfood Organic Soya Bean,Origins,China,ORIGINS HEALTHCARE PTE LTD,Dried Food,16.0,4.05,Yes,No,No
0.0,3.0,Green Earth Organic Millet,Green Earth,China,no info,Dried Food,0.0,5.4,No,No,No
0.0,2.0,CHB Sweet Potato Vermicelli,CHB,China,no info,Noodles,0.0,3.95,No,No,No
51.0,0.0,Dancing Chef Paste - Green Curry,Dancing Chef,Thailand,NATRAD FOOD PTE LTD,Cooking Paste & Sauces,11.0,2.85,No,No,No
51.0,0.0,Pasar Dried Black Sesame Seed,Pasar,Thailand,CONFECTIONARY & WINE WH,Dried Food,4.0,1.5,No,No,No
0.0,3.0,AAA RICE VINEGAR,AAA,China,no info,Condiments,0.0,1.35,No,Yes,Yes
51.0,0.0,Chung Jung One O'Food Gochujang Hot Sauce - Bibimbap,Daesang,South Korea,no info,Cooking Paste & Sauces,6.0,4.6,No,No,No
99999.0,2.0,Songheng Salted Pickled Vegetable,Songheng,Thailand,no info,Condiments,6.0,2.2,No,No,No
0.0,2.0,Furn You Fermented Beancurd - Sze Chuan Chilli,Furn You,Taiwan,no info,Cooking Paste & Sauces,0.0,1.85,No,No,No
0.0,2.0,Del Monte Sweet Style Spaghetti Sauce 500g,Del Monte,Philippines,no info,Cooking Paste & Sauces,9.0,3.6,No,Yes,No
30.0,0.0,Pasar Red Kidney Bean,Pasar,China,CONFECTIONARY & WINE WH,Dried Food,16.0,1.65,No,No,No
51.0,0.0,Dancing Chef Paste - Yellow Curry,Dancing Chef,Thailand,NATRAD FOOD PTE LTD,Cooking Paste & Sauces,14.0,2.85,No,No,No
51.0,0.0,Earthenpot Curry Powder - Chicken,Earthenpot,Singapore,NIMS PTE LTD,Seasonings,10.0,1.35,No,No,No
51.0,0.0,ALH Special Cooking Rice Wine,Alh,China,ANG LEONG HUAT PTE LTD,Condiments,1.0,1.85,No,No,No
51.0,0.0,Pagoda Dried Cuttlefish,Pagoda,China,SIEM TRADING PTE LTD,Dried Food,4.0,4.9,No,No,No
0.0,3.0,Nisshin Foods Mentaiko Flavour Pasta Sauce,Nisshin,Japan,KIREI JAPANESE FOOD SUPPLY PTE LTD,Cooking Paste & Sauces,0.0,4.9,No,No,No
0.0,2.0,Pillsbury Chakki Atta,Pillsbury,India,SRI AMBIKAS PTE LTD,Baking Needs,10.0,1.8,No,No,No
0.0,2.0,Haldirams Papad - Panjabi,Haldiram'S,India,SRI AMBIKAS PTE LTD,Dried Food,7.0,1.35,No,No,No
51.0,0.0,Pacific Organic Broth - Free Range Chicken (Low Sodium),Pacific,USA,GAN TECK KAR INVESTMENTS PTE L,Soups,1.0,7.65,No,No,No
51.0,0.0,Pacific Organic Broth - Free Range Chicken,Pacific,USA,GAN TECK KAR INVESTMENTS PTE L,Soups,13.0,7.65,No,No,No
37.0,0.0,Koi Fish Brand Herbal Soup - Ginseng Chicken,Koi Fish,Singapore,YCT MANUFACTURING PTE LTD,Dried Food,1.0,6.8,No,No,No
51.0,0.0,Dancing Chef Paste - Butter Chicken,Dancing Chef,Thailand,NATRAD FOOD PTE LTD,Cooking Paste & Sauces,10.0,2.85,No,No,No
51.0,0.0,Dancing Chef Paste - Tom Yam,Dancing Chef,Thailand,NATRAD FOOD PTE LTD,Cooking Paste & Sauces,13.0,2.85,No,No,No
51.0,0.0,Dewei Organic Millet,Dewei,China,SUN KEE PTE LTD,Dried Food,8.0,3.5,No,No,No
51.0,0.0,Fresh Rice Organic Thai Hom Mali Rice - Red Brown,Fresh Rice,Thailand,NATURAL HARVEST PRIVATE LIMITE,Rice,5.0,5.9,Yes,No,No
99999.0,5.0,Ayam Brand Coconut Cream,Ayam Brand,Malaysia,no info,Baking Needs,50.0,1.2,No,No,No
0.0,3.0,Maison Gourmet Black Pepper Grinder,Maison Gourmet,Pakistan,no info,Seasonings,8.0,5.9,No,No,No
99999.0,3.0,Orchid Tamarind,Orchid,Thailand,no info,Seasonings,0.0,1.4,No,No,No
0.0,3.0,Hanamaruki Aka Miso Soybean Paste - Kirei,Hanamaruki,Japan,no info,Cooking Paste & Sauces,32.0,4.6,No,No,No
51.0,0.0,Origins Healthfood Organic Golden Flaxseed,Origins,China,ORIGINS HEALTHCARE PTE LTD,Dried Food,6.0,6.55,No,No,No
51.0,0.0,Pasar Dried Oyster,Pasar,South Korea,SUN KEE PTE LTD,"Rice, Noodles & Cooking Ingredients",4.0,10.2,No,No,No
51.0,0.0,Origins Organic Himalayan Rock Salt,Origins,Malaysia,ORIGINS HEALTHCARE PTE LTD,Seasonings,7.0,2.9,No,No,No
51.0,0.0,FairPrice Sauce - Tom Yum,Fairprice,Singapore,no info,"Rice, Noodles & Cooking Ingredients",11.0,2.65,No,Yes,No
99999.0,3.0,Foodya Whayoung Glass Noodle,Foodya,South Korea,no info,Noodles,6.0,7.1,No,No,No
99999.0,2.0,Prestigio Delights Ningxia Premium Wolfberry Goji Berry L Siz,Prestigio Delights,China,no info,Dried Food,2.0,13.5,No,No,No
51.0,0.0,Naturel Organic 100% Buckwheat Pasta - Spaghetti,Naturel,Italy,LAM SOON SINGAPORE PTE LTD,Pasta,0.0,3.95,Yes,Yes,Yes
0.0,2.0,Kewpie Kewpie Allergy Clear! Egg-Free Delicous Japanese Mayo,Kewpie,Japan,no info,Condiments,0.0,6.9,No,No,No
0.0,2.0,Mummys Vegetable Cooking Oil,Mummy'S,Malaysia,SRI AMBIKAS PTE LTD,Oil,5.0,4.3,No,No,No
0.0,2.0,Ayam Oyster Sauce,Ayam Brand,Singapore,ALTERNATIVE SELECTION PTE LTD,Condiments,0.0,7.9,No,Yes,Yes
51.0,0.0,Australia's Own Organic Coconut Milk - Unsweetened,Australia'S Own,Australia,FREEDOM FOODS GROUP LIMITED,Baking Needs,3.0,4.5,No,No,No
0.0,2.0,Del Monte Creamy & Cheesy Spaghetti Sauce 900g,Del Monte,Philippines,no info,Cooking Paste & Sauces,8.0,5.0,No,Yes,No
99999.0,2.0,Shan Coriander Powder - By Sonnamera,Shan,Pakistan,no info,Seasonings,1.0,1.4,No,No,No
0.0,2.0,Handflower Soy Sauce First Extract,Handflower,Malaysia,no info,Condiments,2.0,9.8,No,No,No
30.0,0.0,Kang Kang Wholegrain Fresh Kway Teow,Kang Kang,Singapore,TAN SENG KEE FOODS PTE LTD,Chilled Food,6.0,2.45,Yes,No,No
51.0,0.0,Dancing Chef Paste - Padang Rendang,Dancing Chef,Thailand,NATRAD FOOD PTE LTD,Cooking Paste & Sauces,9.0,2.85,No,No,No
51.0,0.0,Dancing Chef Paste - Laksa,Dancing Chef,Thailand,NATRAD FOOD PTE LTD,Cooking Paste & Sauces,3.0,2.85,No,No,No
51.0,0.0,Dancing Chef Sauce - Suki,Dancing Chef,Thailand,NATRAD FOOD PTE LTD,Condiments,9.0,2.85,No,No,No
51.0,0.0,MasterFoods Spices - Pepper Cayenne (Extra Hot),Masterfoods,Australia,LAM SOON SINGAPORE PTE LTD,Seasonings,2.0,4.8,No,No,No
51.0,0.0,Ebara E-Basic Ramen Bottle Soup Base - Chicken Paitan,Ebara,Japan,JFC (S) PTE LTD,Soups,5.0,6.9,No,No,No
99999.0,3.0,SIX FORTUNE Tan Zai Noodle,Six Fortune,Taiwan,no info,Noodles,0.0,2.9,No,No,No
0.0,2.0,India Gate Brown Basmati Rice,India Gate,India,no info,Rice,6.0,5.4,No,No,No
0.0,2.0,Kewpie Roasted Sesame Dressing,Kewpie,Malaysia,no info,Condiments,1.0,16.5,No,No,No
0.0,2.0,Rajdhani Besan Flour,Rajdhani,India,no info,Baking Needs,0.0,3.7,No,No,No
51.0,0.0,Tower Handmade Noodle - Mushroom,Tower,China,AMPOR (S) PTE LTD,Noodles,5.0,2.95,No,No,No
0.0,2.0,Baba's Turmeric Powder,Baba'S,Malaysia,no info,Seasonings,0.0,2.95,No,No,No
51.0,0.0,Tiger Brand Chicken Rice Dark Soya Sauce,,Malaysia,no info,Condiments,0.0,2.3,No,No,No
99999.0,3.0,Hung Thinh Premium fish sauce 40N,Hung Thinh,Vietnam,no info,Condiments,1.0,10.3,No,No,No
0.0,2.0,Kewpie Zero Mayonnaise,Kewpie,Japan,no info,Condiments,0.0,7.8,No,No,No
0.0,2.0,PRAN Puffed Rice,PRAN,Bangladesh,SRI AMBIKAS PTE LTD,Rice,0.0,0.95,No,Yes,No
0.0,2.0,CHING'S Green Chilli Sauce - By Sonnamera,Ching'S,India,no info,Condiments,2.0,2.2,No,No,No
99999.0,3.0,Itsuki Fresh Udon With Soup (3Pcs),Itsuki,Japan,no info,Noodles,4.0,6.4,No,No,No
0.0,2.0,Sunright Frying Flour - DIY Tapioca Starch Powder,Sunright,Taiwan,no info,Baking Needs,4.0,3.9,No,No,No
51.0,0.0,Uleg Condiment - Sambal Terasi (Shrimp Chili),Uleg,Indonesia,TIPPS PTE LTD,Cooking Paste & Sauces,9.0,3.5,No,No,No
0.0,3.0,LG Wholegrain Mee Pok,Lg,Singapore,no info,Noodles,8.0,2.85,Yes,Yes,Yes
0.0,2.0,La Molisana Lasagna Sheets Pasta,La Molisana,Italy,no info,Pasta,0.0,5.5,No,No,No
51.0,0.0,Origins Healthfood Organic Flour - Wholemeal,Origins,Australia,ORIGINS HEALTHCARE PTE LTD,Baking Needs,5.0,4.1,No,Yes,Yes
51.0,0.0,Orgran Gluten Free All Purpose Flour - Plain,Orgran,Australia,ORIGINS HEALTHCARE PTE LTD,Baking Needs,6.0,6.7,No,No,No
99999.0,5.0,LG Asafoetida Powder,Lg,India,no info,Seasonings,0.0,3.0,No,No,No
0.0,4.0,KIKKOMAN Ryori Shu Cooking Sake,Kikkoman,Japan,no info,Condiments,0.0,6.5,No,No,No
0.0,4.0,Little Pasta Organic Animal Shaped Pasta - Spinach & Tomato,Little Pasta Organics,United Kingdom,no info,Pasta,0.0,6.6,No,No,No
51.0,0.0,Origins Healthfood Organic Black Sesame Seed,Origins,China,ORIGINS HEALTHCARE PTE LTD,Dried Food,7.0,3.2,No,No,No
51.0,0.0,Hand Brand Pure Vegetable Cooking Oil,Hand Brand,Malaysia,no info,Oil,18.0,5.9,No,No,No
51.0,0.0,Campbell's Condensed Soup - Borsch,Campbell'S,Malaysia,JOO KOON DC,Soups,16.0,1.95,No,No,No
0.0,2.0,Baba - Chilli Powder,Baba'S,Malaysia,SRI AMBIKAS PTE LTD,Seasonings,1.0,11.65,No,No,No
0.0,2.0,GRB Ghee Jar,Golden Rice Box,India,SRI AMBIKAS PTE LTD,Oil,0.0,8.95,No,No,No
0.0,2.0,Baba - Chilli Powder,Baba'S,Malaysia,SRI AMBIKAS PTE LTD,Seasonings,1.0,11.65,No,No,No
51.0,0.0,Origins Healthfood Psyllium Husk,Origins,India,ORIGINS HEALTHCARE PTE LTD,Dried Food,3.0,7.45,No,No,No
51.0,0.0,MasterFoods Sauce - Barbecue,Masterfoods,Australia,LAM SOON SINGAPORE PTE LTD,Condiments,5.0,4.74,No,No,No
99999.0,4.0,San Remo Pasta Meal Carborana,San Remo,Australia,no info,Pasta,0.0,2.35,No,No,No
0.0,3.0,Sunsuivi Taiwan Pearl Rice,Sunsuivi,Taiwan,no info,Rice,0.0,39.0,No,No,No
51.0,0.0,Barilla Pasta - Spaghetti No 5,Barilla,Italy,no info,Pasta,0.0,18.9,No,No,No
0.0,2.0,24 Mantra Organic - Whole Wheat Atta,24 Mantra,India,STENA BEAUTY PTE LTD,Baking Needs,0.0,14.35,No,No,No
99999.0,4.0,San Remo Fusilli No 56,San Remo,Australia,no info,Pasta,0.0,2.4,No,No,No
99999.0,3.0,Ginvera Olive Oil for Skin and Hair Care 150ml,Ginvera,Malaysia,no info,Oil,2.0,5.8,No,No,No
99999.0,3.0,Kyknos Ketchup - Gluten Free by Agora Products,Kyknos,Greece,no info,Condiments,12.0,4.8,No,No,Yes
99999.0,2.0,Haldiram's Moong Dal,Haldiram'S,India,no info,Dried Food,0.0,1.4,No,No,No
0.0,2.0,Bambino Short Cut Vermicelli,Bambino,India,no info,Noodles,0.0,2.95,No,No,No
0.0,3.0,Yamasa Standard Shoyu Japanese Soy Sauce,Yamasa,Japan,KIREI JAPANESE FOOD SUPPLY PTE LTD,Condiments,0.0,4.0,No,No,No
0.0,2.0,Baba's Chili Powder,Baba'S,Malaysia,no info,Seasonings,2.0,1.25,No,No,No
51.0,0.0,Tesco Ground Spice - Nutmeg ,Tesco,United Kingdom,JOO KOON DC,Seasonings,4.0,6.65,No,No,No
51.0,0.0,Tesco Croutons - Olive Oil & Sea Salt,Tesco,United Kingdom,JOO KOON DC,Tesco Food ,1.0,2.85,No,No,No
51.0,0.0,MasterFoods Mustard - Dijonnaise,Masterfoods,Australia,LAM SOON SINGAPORE PTE LTD,Condiments,1.0,5.0,No,No,No
51.0,0.0,Congbanlv Liu Yue Xiang Soybean Paste,Congbanlv,China,OLD SHANGHAI (2000) PTE LTD,Cooking Paste & Sauces,2.0,3.5,No,No,No
51.0,0.0,Bagus Belachan,Bagus,Malaysia,OS BAGUS FOODSTUFF,Seasonings,0.0,1.4,No,No,No
99999.0,3.0,Hinode Japanese Yakitori Sauce - Kirei,Hinode,Japan,no info,Seasonings,10.0,4.2,No,No,No
0.0,3.0,Green Earth Mung Bean Vermicilli,Green Earth,Thailand,no info,Noodles,12.0,2.9,No,No,No
0.0,2.0,Jiang Ji Sauce - Red Yeast Rice Sauce,Jiang Ji,Taiwan,no info,Cooking Paste & Sauces,3.0,6.5,No,No,No
0.0,2.0,Ambikas Jaggery - Round,Sri Ambikas,India,SRI AMBIKAS PTE LTD,Sugar & Sweeteners,11.0,1.6,No,No,No
0.0,2.0,A1 Emperor Herbs Chicken Spices,A1,Malaysia,no info,Cooking Paste & Sauces,1.0,3.9,No,No,No
99999.0,3.0,Kirei Frozen Japanese Soba Noodle (Pack x 5 Pcs) - Frozen,Kirei,Japan,no info,Noodles,20.0,9.5,No,No,No
99999.0,4.0,San Remo Gluten free Spiral,San Remo,Italy,no info,Pasta,3.0,3.95,No,Yes,Yes
99999.0,2.0,Carmencita Onion Powder Onion Powder,Carmencita Onion Powder,Spain,no info,"Rice, Noodles & Cooking Ingredients",0.0,2.75,No,No,No
99999.0,4.0,Marriages Organic Plain White Flour,Marriages,United Kingdom,no info,Baking Needs,3.0,4.9,No,No,No
99999.0,3.0,Marutomo Jikabi Yaki Hon Katsuo Bonito Flakes Pack,Marutomo,Japan,no info,Seasonings,0.0,3.75,No,No,No
0.0,3.0,Soon Inaka Miso Dashi Iri Hyaku-Shou,Soon,Japan,no info,Cooking Paste & Sauces,0.0,8.0,No,No,No
0.0,2.0,Anil Roasted Short Vermicelli,Anil,India,no info,Noodles,0.0,1.0,No,No,No
99999.0,3.0,OTAFUKU Sushi Vinegar,Otafuku,Japan,no info,Condiments,2.0,5.9,No,No,No
0.0,5.0,Acetaia Bellei Balsamic di Modena,Acetaia Bellei,Italy,no info,Condiments,3.0,7.5,No,No,No
99999.0,3.0,DeCecco Spaghetti  Italian Pasta,DeCecco,Italy,no info,Pasta,4.0,3.95,No,No,No
99999.0,4.0,San Remo Spiral No 16,San Remo,Australia,no info,Pasta,2.0,2.4,No,No,No
99999.0,2.0,Natureland Organics Turmeric Powder 250 G,Natureland Organics,India,no info,Seasonings,2.0,3.65,No,No,No
99999.0,2.0,Natureland Organics Chana Dal,Natureland Organics,India,no info,Dried Food,1.0,3.05,No,No,No
0.0,2.0,Heng Yoon Ipoh Salted Chicken All In One Seasoning - Original,Heng Yoon,Malaysia,no info,Seasonings,5.0,3.8,No,No,No
0.0,2.0,24 Mantra Organic - Turmeric Powder,24 Mantra,India,STENA BEAUTY PTE LTD,Seasonings,0.0,2.35,No,No,No
99999.0,4.0,San Remo Gluten Free Penne,San Remo,Italy,no info,Pasta,0.0,3.95,No,Yes,Yes
99999.0,2.0,Shan Mango Pickle - By Sonnamera,Shan,Pakistan,no info,Condiments,2.0,2.2,No,No,No
51.0,0.0,Dewei Organic Peanut,Dewei,China,SUN KEE PTE LTD,Dried Food,1.0,5.5,No,No,No
99999.0,5.0,Malika MUSTARD SEEDS,Malika,India,no info,Seasonings,0.0,0.75,No,No,No
0.0,2.0,Gowardhan Pure Cow Ghee,Gowardhan,India,SRI AMBIKAS PTE LTD,Oil,3.0,9.2,No,No,No
99999.0,4.0,San Remo Pasta Meal Mushroom & Onion,San Remo,Australia,no info,Pasta,0.0,2.35,No,No,No
51.0,0.0,MasterFoods Herbs - Bay Leaves,Masterfoods,Australia,LAM SOON SINGAPORE PTE LTD,Seasonings,2.0,4.03,No,No,No
51.0,0.0,Heinz Barbecue Sauce - Spicy (Sweet & Tangy),Heinz,Netherlands,JOO KOON DC,Condiments,8.0,3.95,No,No,No
0.0,2.0,Heng Yoon Handmade Kampua Noodle,Heng Yoon,Malaysia,no info,Noodles,0.0,4.95,No,No,No
0.0,3.0,Hinode Halal Sushi Shoyu Sauce 150Ml - Kirei,Hinode,Japan,no info,Condiments,0.0,4.35,No,No,No
0.0,3.0,Shahi Golden Rice Flakes (Poha)- Thick - By Shivsagar Trading,Shahi,India,SHIVSAGAR TRADING PTE LTD,Baking Needs,0.0,5.55,No,No,No
99999.0,3.0,Dr Gram Organically Grown Brown Rice Bihun,Dr Gram,Malaysia,no info,Noodles,0.0,4.8,No,Yes,Yes
51.0,0.0,Tesco Organic Rapeseed Oil,Tesco,United Kingdom,no info,Tesco Food ,1.0,9.95,No,No,No
99999.0,5.0,Malika NUTMEG WHOLE,Malika,India,no info,Seasonings,0.0,2.9,No,No,No
0.0,2.0,Handflower Black Vinegar,Handflower,Malaysia,no info,Condiments,1.0,4.9,No,No,No
51.0,0.0,Kotanyi Herbs - Basil,Kotanyi,Austria,JOO KOON DC,Seasonings,3.0,4.9,No,No,No
0.0,2.0,24 Mantra Organic - Chilli Powder,24 Mantra,India,STENA BEAUTY PTE LTD,Seasonings,0.0,3.65,No,No,No
0.0,2.0,Ooty - Black Eye Bean,Ooty,India,SRI AMBIKAS PTE LTD,Dried Food,0.0,2.5,No,No,No
99999.0,3.0,Daisho 3 Types of shellfish and yuzu hot pot soup base,Daisho,Japan,no info,Soups,3.0,8.8,No,No,No
51.0,0.0,Hershey's Cocoa - Special Dark,Hershey'S,USA,no info,Baking Needs,8.0,8.3,No,No,No
0.0,5.0,Malika Fennel Seeds,Malika,India,DASHMESH (S) PTE LTD,Seasonings,0.0,3.5,No,No,No
51.0,0.0,Asian Home Gourmet Powder Mix - Tempura Batter,Asian Home Gourmet,Thailand,no info,Baking Needs,2.0,3.25,No,No,No
99999.0,4.0,San Remo Egg Noodles Vermicelli,San Remo,Australia,no info,Pasta,0.0,2.5,No,No,No
0.0,2.0,Mama Sita's Menudo (Tomato Stew Base) Sauce 80g,Mama Sita's,Philippines,no info,Cooking Paste & Sauces,0.0,1.8,No,Yes,No
